Stkcd,Accper_year,F050202B
153,2017,0.009852874999999999
153,2018,0.00918425
153,2019,0.011798875
153,2020,0.007829625
153,2021,0.012195142857142858
153,2022,0.016800166666666668
688279,2022,0.0771106
155,2000,0.063346
155,2001,0.029632
155,2002,0.031608
155,2003,0.049531000000000006
155,2004,-0.01715
155,2005,0.064412
155,2006,0.041453125
155,2007,0.02088575
155,2008,0.048674999999999996
155,2009,0.0238685
155,2010,-0.022323125
155,2011,-0.028474375
155,2012,-0.0297505
155,2013,-0.1029665
155,2014,-0.29229812499999996
155,2015,-0.2746275
155,2016,0.20130162499999998
155,2017,0.035969
155,2018,0.016503
155,2019,0.026679875000000002
155,2020,0.035598125
155,2021,0.015969285714285714
155,2022,0.025895333333333336
156,2000,0.048766
156,2001,0.021864
156,2002,0.039806
156,2003,0.02256175
156,2004,-0.09863987499999999
156,2005,-0.21126175000000003
156,2006,0.0013717499999999997
156,2007,-0.07156124999999999
156,2008,-0.0054893749999999995
156,2009,-0.023950124999999996
156,2010,0.214562875
156,2011,0.26042699999999996
156,2012,0.027728999999999997
156,2013,0.040615625
156,2014,0.027710375
156,2015,0.045825875
156,2016,0.015899625
156,2017,0.020898125
156,2018,0.026436499999999998
156,2019,0.03623425
156,2020,0.024976250000000002
156,2021,0.02220157142857143
156,2022,0.025298666666666667
157,2000,0.084525
157,2001,0.104714
157,2002,0.122431
157,2003,0.1075965
157,2004,0.093259625
157,2005,0.052625624999999995
157,2006,0.06538225
157,2007,0.114877625
157,2008,0.08909375
157,2009,0.06660687500000001
157,2010,0.073004875
157,2011,0.0825195
157,2012,0.073077
157,2013,0.03069575
157,2014,0.009017625
157,2015,-0.002853625
157,2016,-0.007031
157,2017,0.006712625
157,2018,0.015396375
157,2019,0.02236625
157,2020,0.032809625
157,2021,0.03133085714285714
157,2022,0.011641166666666666
158,2000,0.063434
158,2001,0.043458
158,2002,0.043049
158,2003,0.031739
158,2004,0.009683375000000001
158,2005,0.00773475
158,2006,0.010193875
158,2007,0.009330875
158,2008,0.012876
158,2009,0.01407375
158,2010,0.0057225
158,2011,0.005047625
158,2012,-0.004771625
158,2013,-0.00395425
158,2014,-0.0050713749999999995
158,2015,-0.0015696249999999998
158,2016,0.000499125
158,2017,0.006045125
158,2018,0.003456
158,2019,0.0025981249999999997
158,2020,-0.00397025
158,2021,-0.0030402857142857146
158,2022,-0.009219
159,2000,0.033562
159,2001,0.019076
159,2002,-0.008272
159,2003,-0.006072
159,2004,-0.014788
159,2005,0.003345875
159,2006,0.00022562500000000013
159,2007,0.003378500000000001
159,2008,0.1599075
159,2009,0.0484545
159,2010,0.083365875
159,2011,0.031350125
159,2012,0.009429125
159,2013,0.027585375000000002
159,2014,0.0071407499999999995
159,2015,0.0009343749999999999
159,2016,-0.0006562500000000003
159,2017,-0.009283875
159,2018,-0.00048674999999999966
159,2019,-0.004685
159,2020,0.031182750000000002
159,2021,-0.0047124285714285705
159,2022,0.11583066666666668
688280,2021,-0.0976475
688280,2022,-0.058770333333333334
688281,2022,0.075256625
688282,2022,0.03917185714285714
688283,2021,0.218298
688283,2022,0.05261625
688285,2021,0.055465
688285,2022,0.024403499999999998
688286,2020,0.050585333333333336
688286,2021,0.006150142857142857
688286,2022,-0.019216833333333332
166,2014,0.034433500000000006
166,2015,0.013070625
166,2016,0.03565825
166,2017,0.011926625
166,2018,0.014380500000000001
166,2019,0.016375125
166,2020,0.0146535
166,2021,0.016871714285714285
166,2022,0.014574833333333334
688287,2022,0.07645539999999999
688288,2019,0.1204975
688288,2020,0.05040987500000001
688288,2021,0.028598571428571428
688288,2022,-0.05161383333333333
688289,2020,0.77202625
688289,2021,0.22438628571428573
688289,2022,0.1777835
688290,2022,0.0703328
688291,2022,0.062232499999999996
688292,2022,0.04399066666666666
688293,2022,0.06316966666666667
688295,2022,0.06019583333333334
688296,2021,0.08428359999999999
688296,2022,0.035964
688297,2022,0.06312666666666666
688298,2019,0.2283885
688298,2020,0.5512874999999999
688298,2021,0.5839885714285715
688298,2022,0.24069316666666665
688299,2019,0.084744
688299,2020,0.051334625
688299,2021,0.04872228571428571
688299,2022,0.03506885714285714
688300,2019,0.103927
688300,2020,0.067805
688300,2021,0.08695657142857142
688300,2022,0.07982714285714286
688301,2020,0.09738025
688301,2021,0.08174857142857142
688301,2022,0.09307633333333333
688302,2022,-0.15118383333333332
688303,2021,0.2875444
688303,2022,0.3389304285714286
688305,2021,0.0599802
688305,2022,0.03295
688306,2022,0.020816285714285714
688308,2020,0.0799705
688308,2021,0.06908885714285715
688308,2022,0.06641433333333334
688309,2020,0.07219633333333333
688309,2021,0.0006578571428571429
688309,2022,0.015432333333333333
688310,2019,0.086109
688310,2020,0.05086475
688310,2021,0.04042271428571428
688310,2022,0.03117466666666667
688311,2020,0.03401975
688311,2021,0.016410857142857144
688311,2022,-0.0002635714285714284
688312,2020,0.06826233333333333
688312,2021,0.050373714285714286
688312,2022,0.030894166666666667
688313,2020,0.0351535
688313,2021,0.016052714285714285
688313,2022,0.02801266666666667
688314,2021,0.1421646
688314,2022,0.095963
688315,2021,0.042711571428571425
688315,2022,0.029789571428571426
688316,2020,-0.3658015
688316,2021,-0.24163099999999998
688316,2022,-0.19707083333333333
688317,2020,0.6815215
688317,2021,0.16420185714285715
688317,2022,0.12237816666666666
688318,2020,0.05816275
688318,2021,0.05015785714285714
688318,2022,0.03100716666666667
688319,2021,0.08611959999999999
688319,2022,0.0279795
688320,2022,0.0501926
688321,2019,0.018062750000000002
688321,2020,0.01664725
688321,2021,0.006370428571428571
688321,2022,0.004462166666666666
688322,2022,-0.0625216
688323,2021,0.0348962
688323,2022,0.016997166666666667
688325,2022,0.0378502
688326,2022,0.020112
688327,2022,-0.1449048
688328,2020,0.08194950000000001
688328,2021,0.02858614285714286
688328,2022,-0.00048733333333333327
688329,2020,0.096166
688329,2021,0.04266885714285714
688329,2022,0.04159616666666666
688330,2020,0.12244225
688330,2021,0.06761214285714286
688330,2022,0.05936983333333334
688331,2022,-0.11753316666666667
688332,2022,0.06845533333333333
688333,2019,0.04587825
688333,2020,0.006854875
