Stkcd,Accper_year,F050203B
688296,2019,0.09820899999999999
688296,2020,0.1590345
688296,2021,0.05769728571428572
688296,2022,0.035964
688297,2020,0.153086
688297,2021,0.138842
688297,2022,0.059351749999999995
688298,2017,0.1180445
688298,2018,0.2175595
688298,2019,0.16316633333333333
688298,2020,0.5512874999999999
688298,2021,0.5839885714285715
688298,2022,0.24069316666666665
688299,2017,0.022809000000000003
688299,2018,0.071541
688299,2019,0.066845
688299,2020,0.051334625
688299,2021,0.04872228571428571
688299,2022,0.03506885714285714
688300,2017,0.154399
688300,2018,0.162848
688300,2019,0.10311300000000001
688300,2020,0.0583425
688300,2021,0.08695657142857142
688300,2022,0.07982714285714286
688301,2018,0.1252155
688301,2019,0.140913
688301,2020,0.112108
688301,2021,0.08174857142857142
688301,2022,0.09307633333333333
688302,2019,-2.6789185
688302,2020,-0.7989455
688302,2021,-0.2059495
688302,2022,-0.15118383333333332
688303,2019,0.0329985
688303,2020,0.115236
688303,2021,0.22221271428571426
688303,2022,0.3389304285714286
688305,2019,0.067935
688305,2020,0.056870500000000004
688305,2021,0.04839142857142857
688305,2022,0.03295
688306,2019,0.011839500000000001
688306,2020,-0.0065315
688306,2021,0.0185395
688306,2022,0.020816285714285714
688308,2018,0.08149300000000001
688308,2019,0.0893065
688308,2020,0.0681685
688308,2021,0.06908885714285715
688308,2022,0.06641433333333334
688309,2018,0.352238
688309,2019,0.19587100000000002
688309,2020,0.057856625
688309,2021,0.0006578571428571429
688309,2022,0.015432333333333333
688310,2017,0.22429549999999998
688310,2018,0.183422
688310,2019,0.06465816666666667
688310,2020,0.05086475
688310,2021,0.04042271428571428
688310,2022,0.03117466666666667
688311,2018,0.0645445
688311,2019,0.0667225
688311,2020,0.020661375
688311,2021,0.016410857142857144
688311,2022,-0.0002635714285714284
688312,2018,0.149909
688312,2019,0.178398
688312,2020,0.05840725
688312,2021,0.050373714285714286
688312,2022,0.030894166666666667
688313,2018,-0.019629
688313,2019,-0.008306
688313,2020,0.026946125
688313,2021,0.016052714285714285
688313,2022,0.02801266666666667
688314,2019,0.2932615
688314,2020,0.21485549999999998
688314,2021,0.11538942857142856
688314,2022,0.095963
688315,2019,0.05483300000000001
688315,2020,0.009902000000000001
688315,2021,0.042711571428571425
688315,2022,0.029790428571428572
688316,2018,-0.1157555
688316,2019,-0.2196285
688316,2020,-0.27763183333333336
688316,2021,-0.24163099999999998
688316,2022,-0.19707083333333333
688317,2018,0.1084515
688317,2019,0.08033
688317,2020,0.451098625
688317,2021,0.16420185714285715
688317,2022,0.12237816666666666
688318,2018,0.16349599999999997
688318,2019,0.17346450000000002
688318,2020,0.0581685
688318,2021,0.050158714285714286
688318,2022,0.03100716666666667
688319,2019,-0.071866
688319,2020,0.0660405
688319,2021,0.070845
688319,2022,0.0279795
688320,2020,0.168354
688320,2021,0.124974
688320,2022,0.04129571428571428
688321,2017,0.107128
688321,2018,0.0493295
688321,2019,0.01609
688321,2020,0.01664725
688321,2021,0.006370428571428571
688321,2022,0.004462166666666666
688322,2020,-0.2858815
688322,2021,-0.105584
688322,2022,-0.05021114285714286
688323,2019,0.0364335
688323,2020,0.0584515
688323,2021,0.029442857142857142
688323,2022,0.016997166666666667
688325,2019,0.08133750000000001
688325,2020,0.28195099999999995
688325,2021,0.32216975
688325,2022,0.039711142857142855
688326,2019,-0.0209155
688326,2020,0.019304500000000002
688326,2021,0.024114666666666663
688326,2022,0.020112
688327,2020,-0.214973
