Stkcd,Accper_year,F050201B
688261,2019,0.052524
688261,2020,0.063249
688261,2021,0.16662566666666667
688261,2022,0.057041625
688262,2018,0.041704000000000005
688262,2019,0.0572105
688262,2020,0.082864
688262,2021,0.019455666666666666
688262,2022,0.0177025
688265,2018,0.08011750000000001
688265,2019,0.1058345
688265,2020,0.126584
688265,2021,0.069381
688265,2022,0.00040816666666666676
688266,2016,-0.9163684999999999
688266,2017,-0.9747794999999999
688266,2018,-1.058177
688266,2019,-1.3583963333333333
688266,2020,-0.09398
688266,2021,-0.1378167142857143
688266,2022,-0.18202525
688267,2018,0.015407500000000001
688267,2019,0.046703
688267,2020,0.07683000000000001
688267,2021,0.08668566666666666
688267,2022,0.029987333333333335
688268,2016,0.078495
688268,2017,0.061765
688268,2018,0.11608
688268,2019,0.057854666666666665
688268,2020,0.041424
688268,2021,0.04352757142857143
688268,2022,0.06848016666666666
688269,2018,0.1212515
688269,2019,0.1411375
688269,2020,0.2056925
688269,2021,0.08720428571428572
688269,2022,0.10190414285714286
688270,2018,-0.41310800000000003
688270,2019,-0.017601
688270,2020,0.1123885
688270,2021,0.07962
688270,2022,0.014162875
688271,2019,0.014759499999999998
688271,2020,0.09467049999999999
688271,2021,0.132611
688271,2022,0.051866
688272,2018,0.0056524999999999995
688272,2019,0.0716465
688272,2020,0.223314
688272,2021,0.0956948
688272,2022,-0.07478066666666666
688273,2019,0.420913
688273,2020,0.34099599999999997
688273,2021,0.24334699999999998
688273,2022,0.0627392857142857
688275,2019,-0.012172999999999998
688275,2020,-0.015802
688275,2021,0.064035
688275,2022,0.0617182
688276,2018,0.0892595
688276,2019,0.1256945
688276,2020,0.16920400000000002
688276,2021,0.042690285714285715
688276,2022,0.030433375
688277,2017,0.036703
688277,2018,-0.0014085
688277,2019,-0.0340325
688277,2020,-0.032255624999999996
688277,2021,-0.039151428571428566
688277,2022,-0.047909571428571426
150,2000,0.0414135
150,2001,0.0131965
150,2002,-0.02538525
150,2003,-0.0488935
150,2004,0.010552124999999999
150,2005,-0.058501250000000005
150,2006,-0.028783750000000004
150,2007,0.005680625
150,2008,0.010760625000000001
150,2009,0.019830625
150,2010,-0.0027345
150,2011,-0.00347625
150,2012,-0.007433
150,2013,0.0094165
150,2014,0.004441875
150,2015,-0.0006179999999999996
150,2016,0.209718625
150,2017,0.00369875
150,2018,0.009588125
150,2019,-0.0791625
150,2020,-0.036712625
150,2021,-0.05502071428571429
150,2022,-0.10364116666666667
151,2000,0.063551
151,2001,0.0622935
151,2002,0.030477249999999997
151,2003,0.027750666666666663
151,2004,0.016466124999999998
151,2005,0.014715625
151,2006,0.016397625
151,2007,0.026397625
151,2008,0.013525625
151,2009,0.01660175
151,2010,0.008889
151,2011,-0.0004910000000000001
151,2012,0.012341875
151,2013,0.02566375
151,2014,0.03126825
151,2015,0.032282875
151,2016,0.031064374999999998
151,2017,0.026217625
151,2018,0.024433625
151,2019,1.7249999999999904e-05
151,2020,-0.037482375
151,2021,-0.005040285714285714
151,2022,-0.03498433333333333
688278,2016,0.043399
688278,2017,0.0083305
688278,2018,0.021145
688278,2019,0.048588
688278,2020,0.053392
688278,2021,0.07204600000000001
688278,2022,0.10852466666666667
153,2000,0.041383
153,2001,0.025131
153,2002,0.021606
153,2003,0.017413333333333333
153,2004,0.011035499999999998
153,2005,0.0063715
153,2006,0.0090835
153,2007,0.00641075
153,2008,0.005415375
153,2009,0.008972625
153,2010,0.017506749999999998
153,2011,0.0093685
153,2012,0.002582625
153,2013,0.004
153,2014,0.00607825
153,2015,0.0068511250000000004
153,2016,0.004461125
153,2017,0.009457375
153,2018,0.008912
153,2019,0.011171750000000001
